"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112"
"82",0.147681818181818,0.061578947368421,2.6,0.0815,0.851,0,0,0,0.085,0,0.0428,0,0,0.015,0,0,0.174666666666667,0,0,0.4105,0.175,1.802,0,0,2.7335,0,0.164,0,0,0,0.9,0,0,0,0.290333333333333,0,0.056,0.043,0.648666666666667,0,0,0,0,0,0,0,0,0,0.379666666666667,0,0,0,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",1.79022727272727,3.31857894736842,3.5,2.44364285714286,1.489,0,0,3.64,8.18658333333333,0,3.138,4.6535,0.605,0.111083333333333,7.4494,0,0.864,0,0.82875,0.148,0,1.802,0.201,0,0.231,7.571,7.415,17.319,0,6.369,0,0.789,0.555666666666667,0.6666,3.313,3.0795,5.107,6.33271428571429,3.19233333333333,2.9224,11.111,0.683,1.6525,4.391,2.222,0,0,1.031,1.822,0,3.191,0.432,0,0.545,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",0.665318181818182,0.0263157894736842,0,0.218785714285714,0,0.813,0,3.1495,1.50991666666667,0,0.2407,0,0.959,0,0,0,0.174666666666667,0,0,0.244,0.175,0,0,0,1.6485,0,0,0.119,0,0,0,0.364,0.476333333333333,0.3226,0.0503333333333333,0,0,0.00285714285714286,0,0.1778,0,0,0,0,0.556,0,0,1.031,0.303666666666667,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2.30390909090909,0.985,1.8,1.11585714285714,5.426,0,0.276,2.756,1.05458333333333,2.857,4.371,16.2605,7.114,0.42725,0,0,0.349,0,3.453,4.86975,4.816,2.703,1.6095,6.522,1.845,0.315,0.105,0.119,0,0,0,4.551,9.06233333333333,3.2108,2.226,7.3275,5.064,1.84557142857143,4.11366666666667,3.3902,0.556,5.714,3.337,1.207,5,0,1.22,4.124,2.52466666666667,3.659,2.128,0,4.924,0.817,8.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",2.61868181818182,1.94826315789474,15.8,5.22135714285714,8.723,0,4.696,3.2145,1.1275,0,8.394,31.4125,9.788,4.61725,1.2658,0,4.318,0,6.906,4.45875,8.6785,5.405,3.521,2.174,2.8005,2.524,2.445,4.389,0.694,0,0.9,2.731,3.40566666666667,3.0888,5.90466666666667,3.608,5.354,11.6477142857143,5.886,1.2604,3.333,6.398,11.9775,6.367,2.222,0,3.659,4.124,4.38133333333333,2.846,4.255,4.892,2.652,2.725,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",0.362818181818182,0.802578947368421,0,0.397857142857143,0.532,0,0,2.756,0,0,0.3831,0,0.05,0.28525,0,0,0,0,0,1.07625,0.175,0.901,4.024,0,1.12,0,0,0,0,0,0,0.061,0,0,0.451666666666667,0.4165,0,0.0472857142857143,0.129666666666667,0.0222,0,0.124,0,0,0,0,0,0,2.76666666666667,0,0,0.432,5.682,0,0,1.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",0,0,0,0.0817857142857143,0,0,0,0,0.182333333333333,0,0.0061,0,0,0.0600833333333333,0,0,0,0,0,0,0.0795,0,0,0,0.478,0,0,0,0,1.911,1.8,0,0,0.2222,0.150666666666667,0,0,0,0,0.3412,0,3.106,0.266,0,0,0,0,0,0,0,0,0,0,0,0,2.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",4.25504545454545,1.57010526315789,0.9,1.52421428571429,3.511,0,2.762,1.575,2.73266666666667,0,2.7592,0,3.481,3.05666666666667,5.8402,0,0.162333333333333,0,1.23575,1.5935,2.6865,1.802,2.4145,0,0.3785,0.946,0.315,1.186,1.389,0,0,2.731,2.19333333333333,0.2222,5.86833333333333,8.689,3.295,0.955,2.988,0.8718,3.333,1.553,0.532,1.756,0,0,0,0,0,0,3.191,1.583,3.788,1.635,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,0,0.00871428571428571,0,0,0,0,0,0,0,0,0,0.445333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46433333333333,0.1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",0.0358636363636364,0.141894736842105,0,0.999428571428571,1.596,0,2.486,0,0,0,0.7897,0,0.555,1.22225,0,0,1.292,0,0,0,0,0,0,0,0.924,0,0,0.119,0,0,0,0.182,0,1.111,0,0,0,0,0.128333333333333,0.302,0,1.056,0.532,0,0,0,0,0,0,0,0,2.878,0,0,0,1.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",11.0789545454545,3.34331578947368,6.1,4.13307142857143,4.894,13.821,3.039,3.2145,0.797,14.286,2.7871,1.163,6.458,20.36575,4.068,0,3.87133333333333,0,1.7955,2.17075,6.215,0.901,2.2135,0,0.924,8.202,7.874,5.219,9.028,0,6.3,2.124,1.111,9.7306,5.167,1.0265,1.044,4.001,1.35633333333333,1.4218,2.778,3.789,3.6755,8.452,0,4.58,43.902,7.216,0.143333333333333,3.659,2.128,4.604,1.515,8.992,0,0.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",1.21286363636364,0.766578947368421,3.5,3.89728571428571,1.064,1.626,1.105,2.0005,0.082,2.857,1.9172,14.5295,4.087,0.363333333333333,0,0,2.445,0,3.9875,2.6695,5.42,1.802,2.556,0,6.394,2.524,4.293,2.491,0,0,8.1,1.699,5.44733333333333,3.5916,3.784,0.4165,1.258,4.78042857142857,1.846,2.5736,2.778,2.919,3.5555,11.855,2.778,0,6.098,5.155,2.064,1.626,2.128,3.453,1.515,8.719,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",4.90172727272727,5.44242105263158,2.6,3.00057142857143,7.553,4.878,11.878,6.4605,1.56041666666667,11.429,2.5772,0,4.945,4.27191666666667,4.8274,40,17.0016666666667,0,3.1755,3.657,0.604,0.901,3.5625,2.174,3.9015,3.785,4.962,1.186,2.778,0.637,2.7,11.226,4.358,2.9188,1.73566666666667,0.7215,0.784,0.764142857142857,1.33766666666667,3.4284,0,3.354,4.176,0.988,7.222,0,1.22,2.062,3.711,2.033,0,6.043,0.379,6.267,5.051,3.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",10.326,12.3798421052632,7,6.72635714285714,11.064,3.252,5.249,5.215,2.58841666666667,5.714,7.4144,11.039,9.082,8.95425,1.2658,0,8.74733333333333,0,7.73475,11.81375,12.1445,6.306,1.6095,2.174,8.432,3.785,2.617,4.864,17.014,0,3.6,8.01,9.964,10.6724,5.06033333333333,11.4435,4.804,7.599,9.734,7.54,6.667,5.404,6.224,9.55,6.111,0.763,4.878,5.155,12.938,4.472,2.128,15.54,0.379,4.36,4.04,2.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",0.463181818181818,0.569421052631579,0,0.480928571428571,2.34,0,0.829,0.8195,0.255083333333333,0,0.3405,0,2.22,0.150166666666667,0,0,2.61666666666667,0,0.138,0,0,0,0,0,0,0,0,2.372,0,0,0,0.91,0,0,0.0896666666666667,1.25,0,0,0,0,0,0.124,0,0,1.667,0,0,0,0.076,0,0,1.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",5.66695454545455,2.33184210526316,3.5,3.28221428571429,2.128,2.439,6.906,6.4605,4.49208333333333,0,3.3385,0,5.096,1.105,8.8054,0,8.405,0,4.6915,3.19825,7.328,1.802,1.6095,4.348,3.6545,2.208,2.256,1.779,7.986,0,4.5,6.432,8.56433333333333,10.7628,4.49,0.4165,2.037,5.48585714285714,2.532,3.0926,3.889,3.168,7.1105,4.72,2.222,0,2.439,4.124,2.621,3.252,3.191,8.921,3.788,5.722,3.03,1.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",0,0.178526315789474,0,0,0.638,0,0,0,0.0825,0,0.0062,0,0.252,0.015,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",0.576045454545455,0.816842105263158,0,0.772142857142857,1.064,3.252,4.972,1.181,0.773,0,0.0031,0,0.757,0.267333333333333,0,0,9.39333333333333,0,0.68575,8.976,5.023,1.802,8.9165,0,0.3465,0.315,0.476,0,2.431,8.28,1.8,2.913,6.89766666666667,10.6142,2.36533333333333,0,2.761,6.79085714285714,0.664333333333333,4.9506,0.556,1.677,1.3865,0.988,0.556,1.527,0,2.062,6.13466666666667,0,0,0,1.136,2.18,0,3.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",0.107636363636364,0,0,0.0992142857142857,0,0,0.276,0,0,0,0.0139,0,0,0.27025,0,30,2.27666666666667,0,0,0,0,0,0,4.348,0,0.631,0.539,0,0,0,0,0.182,0,0,0,0.305,2.017,0.0125714285714286,0,2.098,0,0,0.6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",2.25940909090909,1.58021052631579,7,2.799,0.106,1.626,0,1.607,0.1315,5.714,0.9128,0,0.05,12.3710833333333,0,0,0.349666666666667,50,0.2745,1.912,0.2385,2.703,2.053,4.348,0.231,0.946,2.041,1.423,5.556,0,1.8,0,1.76766666666667,1.423,0.698333333333333,0,1.864,0.44,2.372,2.1424,0,1.615,1.4595,0,2.222,0,1.22,1.031,1.25433333333333,0,0,0.576,0,8.447,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",0,0.0877368421052632,0,0.057,0,0,0.276,0,1.44933333333333,0,0.0271,0,0,0.12725,0,0,2.136,0,0,0,0,0,0,0,0,0.631,0.21,0.237,0,0,0,0.546,0,0,0.248666666666667,0,0,0.075,0,0.4226,0,0.124,0,0.988,0.556,0,0,1.031,0,0,1.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",1.91159090909091,0.966526315789474,0,3.56171428571429,3.511,0.813,6.354,2.8525,0.831166666666667,0,3.0451,0,3.481,2.51258333333333,0,0,7.12766666666667,0,3.591,1.705,2.4165,0.901,2.314,0,4.2135,0.946,0.48,9.846,2.431,3.822,4.5,2.427,2.51066666666667,3.7242,3.443,0.305,0.152,1.84942857142857,3.38766666666667,2.0306,1.667,5.031,2.539,0,2.778,0,0,1.031,3.37433333333333,4.878,0,13.237,5.682,1.09,2.02,3.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",0.712090909090909,3.90494736842105,0,2.40264285714286,1.064,0.813,2.21,0.8195,0,14.286,1.2582,1.163,1.463,4.17325,0.2532,0,1.15266666666667,0,1.09925,1.75225,2.591,0,0,8.696,1.7295,0.631,1.65,0,3.125,1.274,0.9,4.369,3.70133333333333,1.951,1.20733333333333,0.9145,1.558,0.234285714285714,0.259333333333333,0.7312,0,2.981,1.241,1.098,0,0.763,1.22,1.031,3.02233333333333,0,0,1.007,0.758,2.725,2.02,1.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",0.869227272727273,0.235368421052632,0,2.04085714285714,0.532,0,1.934,0,0.509166666666667,0,1.7919,0,0.454,0.801583333333333,0,10,0.490333333333333,0,0.2745,0,0,0,0.302,0,0.889,0,5.751,0,0,0,0,0.243,0,0.3226,0.480666666666667,0.9145,10.991,0.237142857142857,0.28,2.9794,1.111,1.242,11.2225,0.22,0,0.763,0,0,1.07633333333333,28.455,10.638,0,0,0,3.03,3.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0,0.0424210526315789,0,0.471642857142857,0.957,0,0.829,0,0.0825,0,0.3353,0,0,0.03,0,0,0.416666666666667,0,0,0,0,0,0,0,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0.6455,1.95547368421053,1.8,1.55292857142857,6.383,0,5.525,0,2.17725,8.571,1.4891,0,0.706,0.817666666666667,0.2532,0,1.83566666666667,0,0,1.16825,0.159,1.802,0.503,2.174,2.5535,2.208,0.736,0.237,0,0.637,3.6,5.34,1.58733333333333,1.2008,2.723,1.748,1.681,2.48314285714286,0.778333333333333,2.0682,0,2.422,1.298,0.22,2.222,0,0,1.031,2.145,0.407,0,0.719,3.788,4.632,5.051,5.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",0.0768636363636364,0.723210526315789,0,0,0.319,0,0,0,0.148666666666667,0,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",8.41204545454545,4.11536842105263,19.3,1.05035714285714,1.915,7.317,3.315,3.1815,1.63258333333333,0,3.0081,0,2.472,0.799583333333333,0,0,2.23666666666667,0,3.31,1.68625,2.5435,5.405,2.4145,0,3.6925,4.732,3.425,2.372,6.944,12.739,5.4,1.214,2.06333333333333,5.7234,4.94233333333333,3.3535,3.696,5.43885714285714,2.542,2.2286,7.222,1.491,2.4665,0,6.111,0,3.659,4.124,3.66466666666667,8.943,0,0.719,3.03,5.45,3.03,5.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",0.113818181818182,3.84068421052632,0,2.02971428571429,0,0,0.552,0.3935,0.684833333333333,0,0.65,0,0.303,0.015,0,0,0.511666666666667,0,0.683,1.11675,0.159,0.901,0.503,2.174,0,0.631,0.539,0.356,0,0,1.8,2.67,0,0.8674,0.100333333333333,0,0.451,0.075,1.09866666666667,0,1.667,0.248,0,0,0,0,0,1.031,2.10933333333333,0,0,0.144,1.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",0.299909090909091,0.550894736842105,0.9,2.76128571428571,0,0,0,3.608,0.340166666666667,2.857,1.2172,0,0,1.57083333333333,0.2532,0,0.502,0,0.138,2.99575,1.8125,2.703,0.1005,0,0.741,0,0,0,0,0,3.6,0.303,0,0,0.499666666666667,0,0,0.483714285714286,0.258,1.336,0,0.062,5.128,1.756,0,0,2.439,0,0.329666666666667,9.756,0,0,0,0.545,0,3.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",2.57277272727273,3.50478947368421,0.9,5.67378571428571,2.447,0.813,0.276,3.2145,1.24725,8.571,2.5756,4.6535,1.413,1.01116666666667,0.5064,0,2.43566666666667,0,1.3725,1.11675,0.3495,4.505,1.1065,10.87,3.972,0.946,2.206,1.068,19.792,0,3.6,0.243,3.53533333333333,2.4052,4.50933333333333,0.305,4.796,1.90814285714286,1.46433333333333,0.6246,0,0.683,0.9595,5.708,0.556,3.817,3.659,4.124,1.13233333333333,0.813,4.255,0.863,0,4.087,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
